n_programs,n_applicants,spots_per_program,interviews_per_spot,simulations_per_s,max_applications,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga
136,5562,8,14,20,71,3,40,heatmap_np136_pos1209_sppcalc8_na5562_ips14_ma71,4,163.58823529411762,4474.0,0.0,3,540.6150735294118,4474.0,0.0,3,540.6150735294118,4474.0,0.0
136,5562,8,14,20,71,3,40,heatmap_np136_pos1209_sppcalc8_na5562_ips14_ma71,4,163.58823529411762,4474.0,0.0,3,540.6150735294118,4474.0,0.0,3,540.6150735294118,4474.0,0.0
469,770,12,20,20,31,3,28,heatmap_np469_pos5968_sppcalc12_na770_ips20_ma31,3,50.8955223880597,0.0,4858.0,3,50.8955223880597,0.0,4858.0,3,50.8955223880597,0.0,4858.0
469,770,12,20,20,31,3,28,heatmap_np469_pos5968_sppcalc12_na770_ips20_ma31,3,50.8955223880597,0.0,4858.0,3,50.8955223880597,0.0,4858.0,3,50.8955223880597,0.0,4858.0
497,9991,10,10,20,63,3,40,heatmap_np497_pos5417_sppcalc10_na9991_ips10_ma63,7,140.9401408450704,5021.0,0.0,3,1266.4647887323945,5021.0,0.0,3,1266.4647887323945,5021.0,0.0
497,9991,10,10,20,63,3,40,heatmap_np497_pos5417_sppcalc10_na9991_ips10_ma63,7,140.9401408450704,5021.0,0.0,3,1266.4647887323945,5021.0,0.0,3,1266.4647887323945,5021.0,0.0
388,13785,16,18,20,53,3,40,heatmap_np388_pos6224_sppcalc16_na13785_ips18_ma53,10,355.2835051546391,7577.0,0.0,3,1883.002577319588,7577.0,0.0,3,1883.002577319588,7577.0,0.0
388,13785,16,18,20,53,3,40,heatmap_np388_pos6224_sppcalc16_na13785_ips18_ma53,10,355.2835051546391,7577.0,0.0,3,1883.002577319588,7577.0,0.0,3,1883.002577319588,7577.0,0.0
373,9460,21,13,20,15,3,12,heatmap_np373_pos7979_sppcalc21_na9460_ips13_ma15,12,306.34597855227884,1627.0,0.0,4,380.4289544235925,1627.0,0.0,4,380.4289544235925,1627.0,0.0
373,9460,21,13,20,15,3,12,heatmap_np373_pos7979_sppcalc21_na9460_ips13_ma15,12,306.34597855227884,1627.0,0.0,4,380.4289544235925,1627.0,0.0,4,380.4289544235925,1627.0,0.0
433,2973,9,10,20,27,3,24,heatmap_np433_pos4157_sppcalc9_na2973_ips10_ma27,15,110.00519630484987,22.6,946.6,4,185.3833718244804,0.0,924.0,4,185.3833718244804,0.0,924.0
433,2973,9,10,20,27,3,24,heatmap_np433_pos4157_sppcalc9_na2973_ips10_ma27,15,110.00519630484987,22.6,946.6,4,185.3833718244804,0.0,924.0,4,185.3833718244804,0.0,924.0
423,16973,19,13,20,52,3,40,heatmap_np423_pos8276_sppcalc19_na16973_ips13_ma52,7,306.6705673758865,8936.0,0.0,3,2086.5153664302607,8936.0,0.0,3,2086.5153664302607,8936.0,0.0
423,16973,19,13,20,52,3,40,heatmap_np423_pos8276_sppcalc19_na16973_ips13_ma52,7,306.6705673758865,8936.0,0.0,3,2086.5153664302607,8936.0,0.0,3,2086.5153664302607,8936.0,0.0
781,934,3,17,20,53,3,40,heatmap_np781_pos3117_sppcalc3_na934_ips17_ma53,40,58.23533930857874,0.0,1409.0,3,63.38284250960307,0.0,1409.0,3,63.38284250960307,0.0,1409.0
781,934,3,17,20,53,3,40,heatmap_np781_pos3117_sppcalc3_na934_ips17_ma53,40,58.23533930857874,0.0,1409.0,3,63.38284250960307,0.0,1409.0,3,63.38284250960307,0.0,1409.0
102,21,26,9,20,8,3,5,heatmap_np102_pos2752_sppcalc26_na21_ips9_ma8,3,1.647058823529412,0.0,2631.0,3,1.647058823529412,0.0,2631.0,3,1.647058823529412,0.0,2631.0
102,21,26,9,20,8,3,5,heatmap_np102_pos2752_sppcalc26_na21_ips9_ma8,3,1.647058823529412,0.0,2631.0,3,1.647058823529412,0.0,2631.0,3,1.647058823529412,0.0,2631.0
56,23,65,7,20,36,3,33,heatmap_np56_pos3680_sppcalc65_na23_ips7_ma36,3,14.785714285714286,0.0,3617.0,3,14.785714285714286,0.0,3617.0,3,14.785714285714286,0.0,3617.0
56,23,65,7,20,36,3,33,heatmap_np56_pos3680_sppcalc65_na23_ips7_ma36,3,14.785714285714286,0.0,3617.0,3,14.785714285714286,0.0,3617.0,3,14.785714285714286,0.0,3617.0
368,26,14,12,20,30,3,27,heatmap_np368_pos5273_sppcalc14_na26_ips12_ma30,3,2.119565217391304,0.0,5126.0,3,2.119565217391304,0.0,5126.0,3,2.119565217391304,0.0,5126.0
368,26,14,12,20,30,3,27,heatmap_np368_pos5273_sppcalc14_na26_ips12_ma30,3,2.119565217391304,0.0,5126.0,3,2.119565217391304,0.0,5126.0,3,2.119565217391304,0.0,5126.0
795,26,5,10,20,72,3,40,heatmap_np795_pos4180_sppcalc5_na26_ips10_ma72,3,2.354716981132076,0.0,3949.0,3,2.354716981132076,0.0,3949.0,3,2.354716981132076,0.0,3949.0
795,26,5,10,20,72,3,40,heatmap_np795_pos4180_sppcalc5_na26_ips10_ma72,3,2.354716981132076,0.0,3949.0,3,2.354716981132076,0.0,3949.0,3,2.354716981132076,0.0,3949.0
346,27,27,11,20,8,3,5,heatmap_np346_pos9682_sppcalc27_na27_ips11_ma8,3,0.6242774566473988,0.0,9315.0,3,0.6242774566473988,0.0,9315.0,3,0.6242774566473988,0.0,9315.0
346,27,27,11,20,8,3,5,heatmap_np346_pos9682_sppcalc27_na27_ips11_ma8,3,0.6242774566473988,0.0,9315.0,3,0.6242774566473988,0.0,9315.0,3,0.6242774566473988,0.0,9315.0
683,38,7,15,20,13,3,10,heatmap_np683_pos4938_sppcalc7_na38_ips15_ma13,3,0.7232796486090776,0.0,4743.0,3,0.7232796486090776,0.0,4743.0,3,0.7232796486090776,0.0,4743.0
683,38,7,15,20,13,3,10,heatmap_np683_pos4938_sppcalc7_na38_ips15_ma13,3,0.7232796486090776,0.0,4743.0,3,0.7232796486090776,0.0,4743.0,3,0.7232796486090776,0.0,4743.0
525,43,14,6,20,39,3,36,heatmap_np525_pos7685_sppcalc14_na43_ips6_ma39,3,3.194285714285714,0.0,7307.0,3,3.194285714285714,0.0,7307.0,3,3.194285714285714,0.0,7307.0
525,43,14,6,20,39,3,36,heatmap_np525_pos7685_sppcalc14_na43_ips6_ma39,3,3.194285714285714,0.0,7307.0,3,3.194285714285714,0.0,7307.0,3,3.194285714285714,0.0,7307.0
223,43,30,9,20,69,3,40,heatmap_np223_pos6857_sppcalc30_na43_ips9_ma69,3,13.30493273542601,0.0,6647.0,3,13.30493273542601,0.0,6647.0,3,13.30493273542601,0.0,6647.0
223,43,30,9,20,69,3,40,heatmap_np223_pos6857_sppcalc30_na43_ips9_ma69,3,13.30493273542601,0.0,6647.0,3,13.30493273542601,0.0,6647.0,3,13.30493273542601,0.0,6647.0
123,43,79,8,20,35,3,32,heatmap_np123_pos9749_sppcalc79_na43_ips8_ma35,3,12.23577235772358,0.0,9674.0,3,12.23577235772358,0.0,9674.0,3,12.23577235772358,0.0,9674.0
123,43,79,8,20,35,3,32,heatmap_np123_pos9749_sppcalc79_na43_ips8_ma35,3,12.23577235772358,0.0,9674.0,3,12.23577235772358,0.0,9674.0,3,12.23577235772358,0.0,9674.0
765,43,5,9,20,25,3,22,heatmap_np765_pos4398_sppcalc5_na43_ips9_ma25,3,1.4052287581699343,0.0,3782.0,3,1.4052287581699343,0.0,3782.0,3,1.4052287581699343,0.0,3782.0
765,43,5,9,20,25,3,22,heatmap_np765_pos4398_sppcalc5_na43_ips9_ma25,3,1.4052287581699343,0.0,3782.0,3,1.4052287581699343,0.0,3782.0,3,1.4052287581699343,0.0,3782.0
756,46,9,11,20,36,3,33,heatmap_np756_pos7433_sppcalc9_na46_ips11_ma36,3,2.1904761904761907,0.0,6758.0,3,2.1904761904761907,0.0,6758.0,3,2.1904761904761907,0.0,6758.0
756,46,9,11,20,36,3,33,heatmap_np756_pos7433_sppcalc9_na46_ips11_ma36,3,2.1904761904761907,0.0,6758.0,3,2.1904761904761907,0.0,6758.0,3,2.1904761904761907,0.0,6758.0
318,50,31,14,20,28,3,25,heatmap_np318_pos9996_sppcalc31_na50_ips14_ma28,3,4.40251572327044,0.0,9808.0,3,4.40251572327044,0.0,9808.0,3,4.40251572327044,0.0,9808.0
318,50,31,14,20,28,3,25,heatmap_np318_pos9996_sppcalc31_na50_ips14_ma28,3,4.40251572327044,0.0,9808.0,3,4.40251572327044,0.0,9808.0,3,4.40251572327044,0.0,9808.0
170,51,55,8,20,14,3,11,heatmap_np170_pos9413_sppcalc55_na51_ips8_ma14,3,4.200000000000001,0.0,9299.0,3,4.200000000000001,0.0,9299.0,3,4.200000000000001,0.0,9299.0
170,51,55,8,20,14,3,11,heatmap_np170_pos9413_sppcalc55_na51_ips8_ma14,3,4.200000000000001,0.0,9299.0,3,4.200000000000001,0.0,9299.0,3,4.200000000000001,0.0,9299.0
516,51,15,13,20,49,3,40,heatmap_np516_pos8097_sppcalc15_na51_ips13_ma49,3,4.843023255813955,0.0,7689.0,3,4.843023255813955,0.0,7689.0,3,4.843023255813955,0.0,7689.0
516,51,15,13,20,49,3,40,heatmap_np516_pos8097_sppcalc15_na51_ips13_ma49,3,4.843023255813955,0.0,7689.0,3,4.843023255813955,0.0,7689.0,3,4.843023255813955,0.0,7689.0
112,51,21,9,20,28,3,25,heatmap_np112_pos2453_sppcalc21_na51_ips9_ma28,3,12.75,0.0,2301.0,3,12.75,0.0,2301.0,3,12.75,0.0,2301.0
112,51,21,9,20,28,3,25,heatmap_np112_pos2453_sppcalc21_na51_ips9_ma28,3,12.75,0.0,2301.0,3,12.75,0.0,2301.0,3,12.75,0.0,2301.0
764,52,1,19,20,69,3,40,heatmap_np764_pos350_sppcalc1_na52_ips19_ma69,3,4.696335078534032,0.0,712.0,3,4.696335078534032,0.0,712.0,3,4.696335078534032,0.0,712.0
764,52,1,19,20,69,3,40,heatmap_np764_pos350_sppcalc1_na52_ips19_ma69,3,4.696335078534032,0.0,712.0,3,4.696335078534032,0.0,712.0,3,4.696335078534032,0.0,712.0
781,58,4,10,20,34,3,31,heatmap_np781_pos3798_sppcalc4_na58_ips10_ma34,3,2.5249679897567225,0.0,3066.0,3,2.5249679897567225,0.0,3066.0,3,2.5249679897567225,0.0,3066.0
781,58,4,10,20,34,3,31,heatmap_np781_pos3798_sppcalc4_na58_ips10_ma34,3,2.5249679897567225,0.0,3066.0,3,2.5249679897567225,0.0,3066.0,3,2.5249679897567225,0.0,3066.0
361,59,3,5,20,26,3,23,heatmap_np361_pos1086_sppcalc3_na59_ips5_ma26,3,4.249307479224376,0.0,1024.0,3,4.249307479224376,0.0,1024.0,3,4.249307479224376,0.0,1024.0
361,59,3,5,20,26,3,23,heatmap_np361_pos1086_sppcalc3_na59_ips5_ma26,3,4.249307479224376,0.0,1024.0,3,4.249307479224376,0.0,1024.0,3,4.249307479224376,0.0,1024.0
281,59,32,15,20,36,3,33,heatmap_np281_pos9030_sppcalc32_na59_ips15_ma36,3,7.558718861209965,0.0,8933.0,3,7.558718861209965,0.0,8933.0,3,7.558718861209965,0.0,8933.0
281,59,32,15,20,36,3,33,heatmap_np281_pos9030_sppcalc32_na59_ips15_ma36,3,7.558718861209965,0.0,8933.0,3,7.558718861209965,0.0,8933.0,3,7.558718861209965,0.0,8933.0
585,60,1,10,20,26,3,23,heatmap_np585_pos1065_sppcalc1_na60_ips10_ma26,3,2.666666666666666,0.0,525.0,3,2.666666666666666,0.0,525.0,3,2.666666666666666,0.0,525.0
585,60,1,10,20,26,3,23,heatmap_np585_pos1065_sppcalc1_na60_ips10_ma26,3,2.666666666666666,0.0,525.0,3,2.666666666666666,0.0,525.0,3,2.666666666666666,0.0,525.0
425,60,2,14,20,33,3,30,heatmap_np425_pos1206_sppcalc2_na60_ips14_ma33,3,4.658823529411764,0.0,790.0,3,4.658823529411764,0.0,790.0,3,4.658823529411764,0.0,790.0
425,60,2,14,20,33,3,30,heatmap_np425_pos1206_sppcalc2_na60_ips14_ma33,3,4.658823529411764,0.0,790.0,3,4.658823529411764,0.0,790.0,3,4.658823529411764,0.0,790.0
507,62,2,16,20,66,3,40,heatmap_np507_pos1315_sppcalc2_na62_ips16_ma66,3,8.071005917159763,0.0,952.0,3,8.071005917159763,0.0,952.0,3,8.071005917159763,0.0,952.0
507,62,2,16,20,66,3,40,heatmap_np507_pos1315_sppcalc2_na62_ips16_ma66,3,8.071005917159763,0.0,952.0,3,8.071005917159763,0.0,952.0,3,8.071005917159763,0.0,952.0
102,64,75,17,20,74,3,40,heatmap_np102_pos7746_sppcalc75_na64_ips17_ma74,3,46.4313725490196,0.0,7586.0,3,46.4313725490196,0.0,7586.0,3,46.4313725490196,0.0,7586.0
102,64,75,17,20,74,3,40,heatmap_np102_pos7746_sppcalc75_na64_ips17_ma74,3,46.4313725490196,0.0,7586.0,3,46.4313725490196,0.0,7586.0,3,46.4313725490196,0.0,7586.0
187,65,14,6,20,67,3,40,heatmap_np187_pos2667_sppcalc14_na65_ips6_ma67,3,23.28877005347594,0.0,2553.0,3,23.28877005347594,0.0,2553.0,3,23.28877005347594,0.0,2553.0
187,65,14,6,20,67,3,40,heatmap_np187_pos2667_sppcalc14_na65_ips6_ma67,3,23.28877005347594,0.0,2553.0,3,23.28877005347594,0.0,2553.0,3,23.28877005347594,0.0,2553.0
78,66,58,12,20,44,3,40,heatmap_np78_pos4542_sppcalc58_na66_ips12_ma44,3,37.23076923076924,0.0,4458.0,3,37.23076923076924,0.0,4458.0,3,37.23076923076924,0.0,4458.0
78,66,58,12,20,44,3,40,heatmap_np78_pos4542_sppcalc58_na66_ips12_ma44,3,37.23076923076924,0.0,4458.0,3,37.23076923076924,0.0,4458.0,3,37.23076923076924,0.0,4458.0
22,68,369,11,20,18,3,15,heatmap_np22_pos8136_sppcalc369_na68_ips11_ma18,3,55.63636363636364,0.0,8050.0,3,55.63636363636364,0.0,8050.0,3,55.63636363636364,0.0,8050.0
22,68,369,11,20,18,3,15,heatmap_np22_pos8136_sppcalc369_na68_ips11_ma18,3,55.63636363636364,0.0,8050.0,3,55.63636363636364,0.0,8050.0,3,55.63636363636364,0.0,8050.0
251,68,4,7,20,24,3,21,heatmap_np251_pos1189_sppcalc4_na68_ips7_ma24,3,6.5019920318725095,0.0,936.0,3,6.5019920318725095,0.0,936.0,3,6.5019920318725095,0.0,936.0
251,68,4,7,20,24,3,21,heatmap_np251_pos1189_sppcalc4_na68_ips7_ma24,3,6.5019920318725095,0.0,936.0,3,6.5019920318725095,0.0,936.0,3,6.5019920318725095,0.0,936.0
357,69,3,16,20,39,3,36,heatmap_np357_pos1144_sppcalc3_na69_ips16_ma39,3,7.53781512605042,0.0,1002.0,3,7.53781512605042,0.0,1002.0,3,7.53781512605042,0.0,1002.0
357,69,3,16,20,39,3,36,heatmap_np357_pos1144_sppcalc3_na69_ips16_ma39,3,7.53781512605042,0.0,1002.0,3,7.53781512605042,0.0,1002.0,3,7.53781512605042,0.0,1002.0
764,71,12,10,20,72,3,40,heatmap_np764_pos9447_sppcalc12_na71_ips10_ma72,3,6.69109947643979,0.0,9097.0,3,6.69109947643979,0.0,9097.0,3,6.69109947643979,0.0,9097.0
764,71,12,10,20,72,3,40,heatmap_np764_pos9447_sppcalc12_na71_ips10_ma72,3,6.69109947643979,0.0,9097.0,3,6.69109947643979,0.0,9097.0,3,6.69109947643979,0.0,9097.0
319,71,17,12,20,20,3,17,heatmap_np319_pos5487_sppcalc17_na71_ips12_ma20,3,4.45141065830721,0.0,5352.0,3,4.45141065830721,0.0,5352.0,3,4.45141065830721,0.0,5352.0
319,71,17,12,20,20,3,17,heatmap_np319_pos5487_sppcalc17_na71_ips12_ma20,3,4.45141065830721,0.0,5352.0,3,4.45141065830721,0.0,5352.0,3,4.45141065830721,0.0,5352.0
365,72,23,5,20,8,3,5,heatmap_np365_pos8660_sppcalc23_na72_ips5_ma8,3,1.578082191780822,0.0,8323.0,3,1.578082191780822,0.0,8323.0,3,1.578082191780822,0.0,8323.0
365,72,23,5,20,8,3,5,heatmap_np365_pos8660_sppcalc23_na72_ips5_ma8,3,1.578082191780822,0.0,8323.0,3,1.578082191780822,0.0,8323.0,3,1.578082191780822,0.0,8323.0
743,72,12,8,20,18,3,15,heatmap_np743_pos9056_sppcalc12_na72_ips8_ma18,3,1.744279946164199,0.0,8844.0,3,1.744279946164199,0.0,8844.0,3,1.744279946164199,0.0,8844.0
743,72,12,8,20,18,3,15,heatmap_np743_pos9056_sppcalc12_na72_ips8_ma18,3,1.744279946164199,0.0,8844.0,3,1.744279946164199,0.0,8844.0,3,1.744279946164199,0.0,8844.0
547,74,10,9,20,23,3,20,heatmap_np547_pos5786_sppcalc10_na74_ips9_ma23,3,3.1115173674588665,0.0,5396.0,3,3.1115173674588665,0.0,5396.0,3,3.1115173674588665,0.0,5396.0
547,74,10,9,20,23,3,20,heatmap_np547_pos5786_sppcalc10_na74_ips9_ma23,3,3.1115173674588665,0.0,5396.0,3,3.1115173674588665,0.0,5396.0,3,3.1115173674588665,0.0,5396.0
140,76,53,16,20,51,3,40,heatmap_np140_pos7420_sppcalc53_na76_ips16_ma51,3,27.68571428571429,0.0,7344.0,3,27.68571428571429,0.0,7344.0,3,27.68571428571429,0.0,7344.0
140,76,53,16,20,51,3,40,heatmap_np140_pos7420_sppcalc53_na76_ips16_ma51,3,27.68571428571429,0.0,7344.0,3,27.68571428571429,0.0,7344.0,3,27.68571428571429,0.0,7344.0
673,77,1,8,20,10,3,7,heatmap_np673_pos809_sppcalc1_na77_ips8_ma10,3,1.1441307578008915,0.0,596.0,3,1.1441307578008915,0.0,596.0,3,1.1441307578008915,0.0,596.0
673,77,1,8,20,10,3,7,heatmap_np673_pos809_sppcalc1_na77_ips8_ma10,3,1.1441307578008915,0.0,596.0,3,1.1441307578008915,0.0,596.0,3,1.1441307578008915,0.0,596.0
735,77,3,11,20,23,3,20,heatmap_np735_pos2421_sppcalc3_na77_ips11_ma23,3,2.40952380952381,0.0,2128.0,3,2.40952380952381,0.0,2128.0,3,2.40952380952381,0.0,2128.0
735,77,3,11,20,23,3,20,heatmap_np735_pos2421_sppcalc3_na77_ips11_ma23,3,2.40952380952381,0.0,2128.0,3,2.40952380952381,0.0,2128.0,3,2.40952380952381,0.0,2128.0
201,80,37,17,20,31,3,28,heatmap_np201_pos7590_sppcalc37_na80_ips17_ma31,3,12.338308457711442,0.0,7357.0,3,12.338308457711442,0.0,7357.0,3,12.338308457711442,0.0,7357.0
201,80,37,17,20,31,3,28,heatmap_np201_pos7590_sppcalc37_na80_ips17_ma31,3,12.338308457711442,0.0,7357.0,3,12.338308457711442,0.0,7357.0,3,12.338308457711442,0.0,7357.0
357,80,17,17,20,42,3,39,heatmap_np357_pos6411_sppcalc17_na80_ips17_ma42,3,9.411764705882351,0.0,5989.0,3,9.411764705882351,0.0,5989.0,3,9.411764705882351,0.0,5989.0
357,80,17,17,20,42,3,39,heatmap_np357_pos6411_sppcalc17_na80_ips17_ma42,3,9.411764705882351,0.0,5989.0,3,9.411764705882351,0.0,5989.0,3,9.411764705882351,0.0,5989.0
244,83,9,6,20,6,3,3,heatmap_np244_pos2405_sppcalc9_na83_ips6_ma6,3,2.0409836065573765,0.0,2113.0,3,2.0409836065573765,0.0,2113.0,3,2.0409836065573765,0.0,2113.0
244,83,9,6,20,6,3,3,heatmap_np244_pos2405_sppcalc9_na83_ips6_ma6,3,2.0409836065573765,0.0,2113.0,3,2.0409836065573765,0.0,2113.0,3,2.0409836065573765,0.0,2113.0
215,83,42,11,20,74,3,40,heatmap_np215_pos9127_sppcalc42_na83_ips11_ma74,3,28.567441860465117,0.0,8947.0,3,28.567441860465117,0.0,8947.0,3,28.567441860465117,0.0,8947.0
215,83,42,11,20,74,3,40,heatmap_np215_pos9127_sppcalc42_na83_ips11_ma74,3,28.567441860465117,0.0,8947.0,3,28.567441860465117,0.0,8947.0,3,28.567441860465117,0.0,8947.0
721,85,11,7,20,45,3,40,heatmap_np721_pos8549_sppcalc11_na85_ips7_ma45,3,5.305131761442441,0.0,7846.0,3,5.305131761442441,0.0,7846.0,3,5.305131761442441,0.0,7846.0
721,85,11,7,20,45,3,40,heatmap_np721_pos8549_sppcalc11_na85_ips7_ma45,3,5.305131761442441,0.0,7846.0,3,5.305131761442441,0.0,7846.0,3,5.305131761442441,0.0,7846.0
312,88,31,5,20,12,3,9,heatmap_np312_pos9934_sppcalc31_na88_ips5_ma12,3,3.3846153846153846,0.0,9584.0,3,3.3846153846153846,0.0,9584.0,3,3.3846153846153846,0.0,9584.0
312,88,31,5,20,12,3,9,heatmap_np312_pos9934_sppcalc31_na88_ips5_ma12,3,3.3846153846153846,0.0,9584.0,3,3.3846153846153846,0.0,9584.0,3,3.3846153846153846,0.0,9584.0
598,89,12,20,20,43,3,40,heatmap_np598_pos7614_sppcalc12_na89_ips20_ma43,3,6.399665551839464,0.0,7087.0,3,6.399665551839464,0.0,7087.0,3,6.399665551839464,0.0,7087.0
598,89,12,20,20,43,3,40,heatmap_np598_pos7614_sppcalc12_na89_ips20_ma43,3,6.399665551839464,0.0,7087.0,3,6.399665551839464,0.0,7087.0,3,6.399665551839464,0.0,7087.0
409,90,12,20,20,49,3,40,heatmap_np409_pos5015_sppcalc12_na90_ips20_ma49,3,10.782396088019562,0.0,4818.0,3,10.782396088019562,0.0,4818.0,3,10.782396088019562,0.0,4818.0
409,90,12,20,20,49,3,40,heatmap_np409_pos5015_sppcalc12_na90_ips20_ma49,3,10.782396088019562,0.0,4818.0,3,10.782396088019562,0.0,4818.0,3,10.782396088019562,0.0,4818.0
686,90,2,18,20,40,3,37,heatmap_np686_pos1812_sppcalc2_na90_ips18_ma40,3,5.2478134110787185,0.0,1282.0,3,5.2478134110787185,0.0,1282.0,3,5.2478134110787185,0.0,1282.0
686,90,2,18,20,40,3,37,heatmap_np686_pos1812_sppcalc2_na90_ips18_ma40,3,5.2478134110787185,0.0,1282.0,3,5.2478134110787185,0.0,1282.0,3,5.2478134110787185,0.0,1282.0
700,93,6,17,20,49,3,40,heatmap_np700_pos4802_sppcalc6_na93_ips17_ma49,3,6.510000000000001,0.0,4107.0,3,6.510000000000001,0.0,4107.0,3,6.510000000000001,0.0,4107.0
700,93,6,17,20,49,3,40,heatmap_np700_pos4802_sppcalc6_na93_ips17_ma49,3,6.510000000000001,0.0,4107.0,3,6.510000000000001,0.0,4107.0,3,6.510000000000001,0.0,4107.0
551,94,12,8,20,38,3,35,heatmap_np551_pos7049_sppcalc12_na94_ips8_ma38,3,6.482758620689654,0.0,6518.0,3,6.482758620689654,0.0,6518.0,3,6.482758620689654,0.0,6518.0
551,94,12,8,20,38,3,35,heatmap_np551_pos7049_sppcalc12_na94_ips8_ma38,3,6.482758620689654,0.0,6518.0,3,6.482758620689654,0.0,6518.0,3,6.482758620689654,0.0,6518.0
54,96,42,14,20,41,3,38,heatmap_np54_pos2275_sppcalc42_na96_ips14_ma41,3,72.88888888888889,0.0,2172.0,3,72.88888888888889,0.0,2172.0,3,72.88888888888889,0.0,2172.0
54,96,42,14,20,41,3,38,heatmap_np54_pos2275_sppcalc42_na96_ips14_ma41,3,72.88888888888889,0.0,2172.0,3,72.88888888888889,0.0,2172.0,3,72.88888888888889,0.0,2172.0
354,99,22,9,20,8,3,5,heatmap_np354_pos7986_sppcalc22_na99_ips9_ma8,3,2.2372881355932197,0.0,7689.0,3,2.2372881355932197,0.0,7689.0,3,2.2372881355932197,0.0,7689.0
354,99,22,9,20,8,3,5,heatmap_np354_pos7986_sppcalc22_na99_ips9_ma8,3,2.2372881355932197,0.0,7689.0,3,2.2372881355932197,0.0,7689.0,3,2.2372881355932197,0.0,7689.0
704,99,5,20,20,24,3,21,heatmap_np704_pos3879_sppcalc5_na99_ips20_ma24,3,3.375,0.0,3421.0,3,3.375,0.0,3421.0,3,3.375,0.0,3421.0
704,99,5,20,20,24,3,21,heatmap_np704_pos3879_sppcalc5_na99_ips20_ma24,3,3.375,0.0,3421.0,3,3.375,0.0,3421.0,3,3.375,0.0,3421.0
52,102,134,9,20,7,3,4,heatmap_np52_pos6999_sppcalc134_na102_ips9_ma7,3,13.73076923076923,0.0,6866.0,3,13.73076923076923,0.0,6866.0,3,13.73076923076923,0.0,6866.0
52,102,134,9,20,7,3,4,heatmap_np52_pos6999_sppcalc134_na102_ips9_ma7,3,13.73076923076923,0.0,6866.0,3,13.73076923076923,0.0,6866.0,3,13.73076923076923,0.0,6866.0
674,103,10,5,20,15,3,12,heatmap_np674_pos7023_sppcalc10_na103_ips5_ma15,3,2.2922848664688424,0.0,6637.0,3,2.2922848664688424,0.0,6637.0,3,2.2922848664688424,0.0,6637.0
674,103,10,5,20,15,3,12,heatmap_np674_pos7023_sppcalc10_na103_ips5_ma15,3,2.2922848664688424,0.0,6637.0,3,2.2922848664688424,0.0,6637.0,3,2.2922848664688424,0.0,6637.0
109,104,8,14,20,8,3,5,heatmap_np109_pos940_sppcalc8_na104_ips14_ma8,3,7.633027522935779,0.0,768.0,3,7.633027522935779,0.0,768.0,3,7.633027522935779,0.0,768.0
109,104,8,14,20,8,3,5,heatmap_np109_pos940_sppcalc8_na104_ips14_ma8,3,7.633027522935779,0.0,768.0,3,7.633027522935779,0.0,768.0,3,7.633027522935779,0.0,768.0
50,106,39,7,20,43,3,40,heatmap_np50_pos1991_sppcalc39_na106_ips7_ma43,3,91.16000000000001,0.0,1844.0,3,91.16000000000001,0.0,1844.0,3,91.16000000000001,0.0,1844.0
50,106,39,7,20,43,3,40,heatmap_np50_pos1991_sppcalc39_na106_ips7_ma43,3,91.16000000000001,0.0,1844.0,3,91.16000000000001,0.0,1844.0,3,91.16000000000001,0.0,1844.0
533,106,8,17,20,66,3,40,heatmap_np533_pos4337_sppcalc8_na106_ips17_ma66,3,13.125703564727953,0.0,4158.0,3,13.125703564727953,0.0,4158.0,3,13.125703564727953,0.0,4158.0
533,106,8,17,20,66,3,40,heatmap_np533_pos4337_sppcalc8_na106_ips17_ma66,3,13.125703564727953,0.0,4158.0,3,13.125703564727953,0.0,4158.0,3,13.125703564727953,0.0,4158.0
207,108,6,17,20,44,3,40,heatmap_np207_pos1413_sppcalc6_na108_ips17_ma44,3,22.956521739130434,0.0,1134.0,3,22.956521739130434,0.0,1134.0,3,22.956521739130434,0.0,1134.0
207,108,6,17,20,44,3,40,heatmap_np207_pos1413_sppcalc6_na108_ips17_ma44,3,22.956521739130434,0.0,1134.0,3,22.956521739130434,0.0,1134.0,3,22.956521739130434,0.0,1134.0
